,province,district,product_name,year,season,planted_area,production_amount,yield_per_decare_kg
1612,İzmir,Bergama,PATLICAN UZUN,2021,Winter,77.0,139.0,1805.1948051948052
1613,İzmir,Bergama,PATLICAN UZUN,2021,Spring,77.0,139.0,1805.1948051948052
1614,İzmir,Bergama,PATLICAN UZUN,2021,Summer,77.0,139.0,1805.1948051948052
1615,İzmir,Bergama,PATLICAN UZUN,2021,Fall,77.0,139.0,1805.1948051948052
1616,İzmir,Menderes,PATLICAN UZUN,2021,Winter,2150.0,7800.0,3627.906976744186
1617,İzmir,Menderes,PATLICAN UZUN,2021,Spring,2150.0,7800.0,3627.906976744186
1618,İzmir,Menderes,PATLICAN UZUN,2021,Summer,2150.0,7800.0,3627.906976744186
1619,İzmir,Menderes,PATLICAN UZUN,2021,Fall,2150.0,7800.0,3627.906976744186
1620,İzmir,Tire,PATLICAN UZUN,2021,Winter,168.0,504.0,3000.0
1621,İzmir,Tire,PATLICAN UZUN,2021,Spring,168.0,504.0,3000.0
1622,İzmir,Tire,PATLICAN UZUN,2021,Summer,168.0,504.0,3000.0
1623,İzmir,Tire,PATLICAN UZUN,2021,Fall,168.0,504.0,3000.0
1624,İzmir,Torbalı,PATLICAN UZUN,2021,Winter,245.0,704.0,2873.469387755102
1625,İzmir,Torbalı,PATLICAN UZUN,2021,Spring,245.0,704.0,2873.469387755102
1626,İzmir,Torbalı,PATLICAN UZUN,2021,Summer,245.0,704.0,2873.469387755102
1627,İzmir,Torbalı,PATLICAN UZUN,2021,Fall,245.0,704.0,2873.469387755102
1628,İzmir,Ödemiş,PATLICAN UZUN,2021,Winter,150.0,600.0,4000.0
1629,İzmir,Ödemiş,PATLICAN UZUN,2021,Spring,150.0,600.0,4000.0
1630,İzmir,Ödemiş,PATLICAN UZUN,2021,Summer,150.0,600.0,4000.0
1631,İzmir,Ödemiş,PATLICAN UZUN,2021,Fall,150.0,600.0,4000.0
1632,İzmir,Bayındır,PATLICAN UZUN,2022,Winter,350.0,1401.0,4002.8571428571427
1633,İzmir,Bayındır,PATLICAN UZUN,2022,Spring,350.0,1401.0,4002.8571428571427
1634,İzmir,Bayındır,PATLICAN UZUN,2022,Summer,350.0,1401.0,4002.8571428571427
1635,İzmir,Bayındır,PATLICAN UZUN,2022,Fall,350.0,1401.0,4002.8571428571427
1636,İzmir,Bergama,PATLICAN UZUN,2022,Winter,52.0,94.0,1807.6923076923076
1637,İzmir,Bergama,PATLICAN UZUN,2022,Spring,52.0,94.0,1807.6923076923076
1638,İzmir,Bergama,PATLICAN UZUN,2022,Summer,52.0,94.0,1807.6923076923076
1639,İzmir,Bergama,PATLICAN UZUN,2022,Fall,52.0,94.0,1807.6923076923076
1640,İzmir,Menderes,PATLICAN UZUN,2022,Winter,2150.0,7802.0,3628.8372093023254
1641,İzmir,Menderes,PATLICAN UZUN,2022,Spring,2150.0,7802.0,3628.8372093023254
1642,İzmir,Menderes,PATLICAN UZUN,2022,Summer,2150.0,7802.0,3628.8372093023254
1643,İzmir,Menderes,PATLICAN UZUN,2022,Fall,2150.0,7802.0,3628.8372093023254
1648,İzmir,Torbalı,PATLICAN UZUN,2022,Winter,176.0,536.0,3045.4545454545455
1649,İzmir,Torbalı,PATLICAN UZUN,2022,Spring,176.0,536.0,3045.4545454545455
1650,İzmir,Torbalı,PATLICAN UZUN,2022,Summer,176.0,536.0,3045.4545454545455
1651,İzmir,Torbalı,PATLICAN UZUN,2022,Fall,176.0,536.0,3045.4545454545455
1652,İzmir,Ödemiş,PATLICAN UZUN,2022,Winter,150.0,600.0,4000.0
1653,İzmir,Ödemiş,PATLICAN UZUN,2022,Spring,150.0,600.0,4000.0
1654,İzmir,Ödemiş,PATLICAN UZUN,2022,Summer,150.0,600.0,4000.0
1655,İzmir,Ödemiş,PATLICAN UZUN,2022,Fall,150.0,600.0,4000.0
1656,İzmir,Bayındır,PATLICAN UZUN,2023,Winter,350.0,1401.0,4002.8571428571427
1657,İzmir,Bayındır,PATLICAN UZUN,2023,Spring,350.0,1401.0,4002.8571428571427
1658,İzmir,Bayındır,PATLICAN UZUN,2023,Summer,350.0,1401.0,4002.8571428571427
1659,İzmir,Bayındır,PATLICAN UZUN,2023,Fall,350.0,1401.0,4002.8571428571427
1660,İzmir,Bergama,PATLICAN UZUN,2023,Winter,46.0,83.0,1804.3478260869565
1661,İzmir,Bergama,PATLICAN UZUN,2023,Spring,46.0,83.0,1804.3478260869565
1662,İzmir,Bergama,PATLICAN UZUN,2023,Summer,46.0,83.0,1804.3478260869565
1663,İzmir,Bergama,PATLICAN UZUN,2023,Fall,46.0,83.0,1804.3478260869565
1664,İzmir,Menderes,PATLICAN UZUN,2023,Winter,2155.0,7830.0,3633.410672853828
1665,İzmir,Menderes,PATLICAN UZUN,2023,Spring,2155.0,7830.0,3633.410672853828
1666,İzmir,Menderes,PATLICAN UZUN,2023,Summer,2155.0,7830.0,3633.410672853828
1667,İzmir,Menderes,PATLICAN UZUN,2023,Fall,2155.0,7830.0,3633.410672853828
1672,İzmir,Torbalı,PATLICAN UZUN,2023,Winter,128.0,324.0,2531.25
1673,İzmir,Torbalı,PATLICAN UZUN,2023,Spring,128.0,324.0,2531.25
1674,İzmir,Torbalı,PATLICAN UZUN,2023,Summer,128.0,324.0,2531.25
1675,İzmir,Torbalı,PATLICAN UZUN,2023,Fall,128.0,324.0,2531.25
1676,İzmir,Ödemiş,PATLICAN UZUN,2023,Winter,700.0,2800.0,4000.0
1677,İzmir,Ödemiş,PATLICAN UZUN,2023,Spring,700.0,2800.0,4000.0
1678,İzmir,Ödemiş,PATLICAN UZUN,2023,Summer,700.0,2800.0,4000.0
1679,İzmir,Ödemiş,PATLICAN UZUN,2023,Fall,700.0,2800.0,4000.0
1680,İzmir,Bayındır,PATLICAN UZUN,2024,Winter,400.0,1600.0,4000.0
1681,İzmir,Bayındır,PATLICAN UZUN,2024,Spring,400.0,1600.0,4000.0
1682,İzmir,Bayındır,PATLICAN UZUN,2024,Summer,400.0,1600.0,4000.0
1683,İzmir,Bayındır,PATLICAN UZUN,2024,Fall,400.0,1600.0,4000.0
1684,İzmir,Bergama,PATLICAN UZUN,2024,Winter,457.0,826.0,1807.4398249452954
1685,İzmir,Bergama,PATLICAN UZUN,2024,Spring,457.0,826.0,1807.4398249452954
1686,İzmir,Bergama,PATLICAN UZUN,2024,Summer,457.0,826.0,1807.4398249452954
1687,İzmir,Bergama,PATLICAN UZUN,2024,Fall,457.0,826.0,1807.4398249452954
1688,İzmir,Menderes,PATLICAN UZUN,2024,Winter,2405.0,12150.0,5051.975051975052
1689,İzmir,Menderes,PATLICAN UZUN,2024,Spring,2405.0,12150.0,5051.975051975052
1690,İzmir,Menderes,PATLICAN UZUN,2024,Summer,2405.0,12150.0,5051.975051975052
1691,İzmir,Menderes,PATLICAN UZUN,2024,Fall,2405.0,12150.0,5051.975051975052
1696,İzmir,Torbalı,PATLICAN UZUN,2024,Winter,280.0,716.0,2557.1428571428573
1697,İzmir,Torbalı,PATLICAN UZUN,2024,Spring,280.0,716.0,2557.1428571428573
1698,İzmir,Torbalı,PATLICAN UZUN,2024,Summer,280.0,716.0,2557.1428571428573
1699,İzmir,Torbalı,PATLICAN UZUN,2024,Fall,280.0,716.0,2557.1428571428573
1700,İzmir,Ödemiş,PATLICAN UZUN,2024,Winter,700.0,2800.0,4000.0
1701,İzmir,Ödemiş,PATLICAN UZUN,2024,Spring,700.0,2800.0,4000.0
1702,İzmir,Ödemiş,PATLICAN UZUN,2024,Summer,700.0,2800.0,4000.0
1703,İzmir,Ödemiş,PATLICAN UZUN,2024,Fall,700.0,2800.0,4000.0
1704,İzmir,Bayındır,PATLICAN UZUN,2025,Winter,352.0,1408.0,4000.0
1705,İzmir,Bayındır,PATLICAN UZUN,2025,Spring,352.0,1408.0,4000.0
1706,İzmir,Bayındır,PATLICAN UZUN,2025,Summer,352.0,1408.0,4000.0
1707,İzmir,Bayındır,PATLICAN UZUN,2025,Fall,352.0,1408.0,4000.0
1708,İzmir,Bergama,PATLICAN UZUN,2025,Winter,389.0,703.0,1807.19794344473
1709,İzmir,Bergama,PATLICAN UZUN,2025,Spring,389.0,703.0,1807.19794344473
1710,İzmir,Bergama,PATLICAN UZUN,2025,Summer,389.0,703.0,1807.19794344473
1711,İzmir,Bergama,PATLICAN UZUN,2025,Fall,389.0,703.0,1807.19794344473
1712,İzmir,Menderes,PATLICAN UZUN,2025,Winter,1900.0,8500.0,4473.684210526316
1713,İzmir,Menderes,PATLICAN UZUN,2025,Spring,1900.0,8500.0,4473.684210526316
1714,İzmir,Menderes,PATLICAN UZUN,2025,Summer,1900.0,8500.0,4473.684210526316
1715,İzmir,Menderes,PATLICAN UZUN,2025,Fall,1900.0,8500.0,4473.684210526316
1720,İzmir,Torbalı,PATLICAN UZUN,2025,Winter,240.0,616.0,2566.6666666666665
1721,İzmir,Torbalı,PATLICAN UZUN,2025,Spring,240.0,616.0,2566.6666666666665
1722,İzmir,Torbalı,PATLICAN UZUN,2025,Summer,240.0,616.0,2566.6666666666665
1723,İzmir,Torbalı,PATLICAN UZUN,2025,Fall,240.0,616.0,2566.6666666666665
1724,İzmir,Ödemiş,PATLICAN UZUN,2025,Winter,500.0,2000.0,4000.0
1725,İzmir,Ödemiş,PATLICAN UZUN,2025,Spring,500.0,2000.0,4000.0
1726,İzmir,Ödemiş,PATLICAN UZUN,2025,Summer,500.0,2000.0,4000.0
1727,İzmir,Ödemiş,PATLICAN UZUN,2025,Fall,500.0,2000.0,4000.0
1732,İzmir,Bergama,SOGAN KURU,2014,Winter,950.0,1805.0,1900.0
1733,İzmir,Bergama,SOGAN KURU,2014,Spring,950.0,1805.0,1900.0
1734,İzmir,Bergama,SOGAN KURU,2014,Summer,950.0,1805.0,1900.0
1735,İzmir,Bergama,SOGAN KURU,2014,Fall,950.0,1805.0,1900.0
1748,İzmir,Ödemiş,SOGAN KURU,2014,Winter,50.0,100.0,2000.0
1749,İzmir,Ödemiş,SOGAN KURU,2014,Spring,50.0,100.0,2000.0
1750,İzmir,Ödemiş,SOGAN KURU,2014,Summer,50.0,100.0,2000.0
1751,İzmir,Ödemiş,SOGAN KURU,2014,Fall,50.0,100.0,2000.0
1756,İzmir,Bergama,SOGAN KURU,2015,Winter,950.0,1805.0,1900.0
1757,İzmir,Bergama,SOGAN KURU,2015,Spring,950.0,1805.0,1900.0
1758,İzmir,Bergama,SOGAN KURU,2015,Summer,950.0,1805.0,1900.0
1759,İzmir,Bergama,SOGAN KURU,2015,Fall,950.0,1805.0,1900.0
1772,İzmir,Ödemiş,SOGAN KURU,2015,Winter,50.0,100.0,2000.0
1773,İzmir,Ödemiş,SOGAN KURU,2015,Spring,50.0,100.0,2000.0
1774,İzmir,Ödemiş,SOGAN KURU,2015,Summer,50.0,100.0,2000.0
1775,İzmir,Ödemiş,SOGAN KURU,2015,Fall,50.0,100.0,2000.0
1780,İzmir,Bergama,SOGAN KURU,2016,Winter,1000.0,1900.0,1900.0
1781,İzmir,Bergama,SOGAN KURU,2016,Spring,1000.0,1900.0,1900.0
1782,İzmir,Bergama,SOGAN KURU,2016,Summer,1000.0,1900.0,1900.0
1783,İzmir,Bergama,SOGAN KURU,2016,Fall,1000.0,1900.0,1900.0
1796,İzmir,Ödemiş,SOGAN KURU,2016,Winter,30.0,60.0,2000.0
1797,İzmir,Ödemiş,SOGAN KURU,2016,Spring,30.0,60.0,2000.0
1798,İzmir,Ödemiş,SOGAN KURU,2016,Summer,30.0,60.0,2000.0
1799,İzmir,Ödemiş,SOGAN KURU,2016,Fall,30.0,60.0,2000.0
1804,İzmir,Bergama,SOGAN KURU,2017,Winter,900.0,1701.0,1890.0
1805,İzmir,Bergama,SOGAN KURU,2017,Spring,900.0,1701.0,1890.0
1806,İzmir,Bergama,SOGAN KURU,2017,Summer,900.0,1701.0,1890.0
1807,İzmir,Bergama,SOGAN KURU,2017,Fall,900.0,1701.0,1890.0
1828,İzmir,Bergama,SOGAN KURU,2018,Winter,800.0,1520.0,1900.0
1829,İzmir,Bergama,SOGAN KURU,2018,Spring,800.0,1520.0,1900.0
1830,İzmir,Bergama,SOGAN KURU,2018,Summer,800.0,1520.0,1900.0
1831,İzmir,Bergama,SOGAN KURU,2018,Fall,800.0,1520.0,1900.0
1852,İzmir,Bergama,SOGAN KURU,2019,Winter,1000.0,1800.0,1800.0
1853,İzmir,Bergama,SOGAN KURU,2019,Spring,1000.0,1800.0,1800.0
1854,İzmir,Bergama,SOGAN KURU,2019,Summer,1000.0,1800.0,1800.0
1855,İzmir,Bergama,SOGAN KURU,2019,Fall,1000.0,1800.0,1800.0
1876,İzmir,Bergama,SOGAN KURU,2020,Winter,22.0,35.0,1590.909090909091
1877,İzmir,Bergama,SOGAN KURU,2020,Spring,22.0,35.0,1590.909090909091
1878,İzmir,Bergama,SOGAN KURU,2020,Summer,22.0,35.0,1590.909090909091
1879,İzmir,Bergama,SOGAN KURU,2020,Fall,22.0,35.0,1590.909090909091
1900,İzmir,Bergama,SOGAN KURU,2021,Winter,18.0,25.0,1388.888888888889
1901,İzmir,Bergama,SOGAN KURU,2021,Spring,18.0,25.0,1388.888888888889
1902,İzmir,Bergama,SOGAN KURU,2021,Summer,18.0,25.0,1388.888888888889
1903,İzmir,Bergama,SOGAN KURU,2021,Fall,18.0,25.0,1388.888888888889
1924,İzmir,Bergama,SOGAN KURU,2022,Winter,45.0,65.0,1444.4444444444443
1925,İzmir,Bergama,SOGAN KURU,2022,Spring,45.0,65.0,1444.4444444444443
1926,İzmir,Bergama,SOGAN KURU,2022,Summer,45.0,65.0,1444.4444444444443
1927,İzmir,Bergama,SOGAN KURU,2022,Fall,45.0,65.0,1444.4444444444443
1948,İzmir,Bergama,SOGAN KURU,2023,Winter,65.0,80.0,1230.7692307692307
1949,İzmir,Bergama,SOGAN KURU,2023,Spring,65.0,80.0,1230.7692307692307
1950,İzmir,Bergama,SOGAN KURU,2023,Summer,65.0,80.0,1230.7692307692307
1951,İzmir,Bergama,SOGAN KURU,2023,Fall,65.0,80.0,1230.7692307692307
1972,İzmir,Bergama,SOGAN KURU,2024,Winter,86.0,106.0,1232.5581395348838
1973,İzmir,Bergama,SOGAN KURU,2024,Spring,86.0,106.0,1232.5581395348838
1974,İzmir,Bergama,SOGAN KURU,2024,Summer,86.0,106.0,1232.5581395348838
1975,İzmir,Bergama,SOGAN KURU,2024,Fall,86.0,106.0,1232.5581395348838
1996,İzmir,Bergama,SOGAN KURU,2025,Winter,53.0,57.0,1075.4716981132076
1997,İzmir,Bergama,SOGAN KURU,2025,Spring,53.0,57.0,1075.4716981132076
1998,İzmir,Bergama,SOGAN KURU,2025,Summer,53.0,57.0,1075.4716981132076
1999,İzmir,Bergama,SOGAN KURU,2025,Fall,53.0,57.0,1075.4716981132076
